Book,Chapter,Verse,Text
Philippians,2,18,而且你們自己也要照樣持續喜樂，並且你們要和我不斷一同喜樂。
Philippians,2,19,但我在主耶穌裡一直希望很快就可以差派提摩太出來見你們，好讓我也知得到你們的情況，能得到鼓舞。
Philippians,2,20,因為正沒有一個人像他那樣與我同心，將必會真誠地關顧你們的那種人；
Philippians,2,21,事實上，所有人只在謀求著他們自己那些利益；卻不理會耶穌基督那些事。
Philippians,2,22,不過，你們慣常知道提摩太經考驗獲證實的品格（兩重意思），他與我曾為了福音的進展一同服侍主，就像兒子跟父親一樣。
Philippians,2,23,所以，我一直盼望能看出那些關於我的事會怎麼了結，就立刻來差他出去；
Philippians,2,24,而我在主裡持續相信我自己很快、也將必會親自去到你們那裡。
Philippians,2,25,不過，我曾想起必須去差出以巴弗提到你們那裡去——他是我的弟兄與同工及戰友，而且是你們供我需用的使者和助手。
Philippians,2,26,由於他曾習慣在切切想念著你們所有人，並且因為你們聽到他病了，他就一直非常痛苦難過（這原文的意思有蒲草紙文獻為證，參太26:37；可14:33）。
Philippians,2,27,他真的也曾病得幾乎像死一樣（「幾乎」為副詞，新約僅此一次）；但是  神憐憫了他，不但憐憫了他；反而也憐憫了我，免得讓我能有起憂上加憂來。
Philippians,2,28,所以，我越發急切地（文理是指保羅心境）差他出去，為了讓你們能見他，就可以再次喜樂出來，而我自己也能少些掛慮。
Philippians,2,29,因此，你們慣常要在主裡用每一個喜樂的心接待他，而且你們要一直視這樣的人為尊貴的。
Philippians,2,30,因他為了基督的工作所花的工夫、冒著了生命的危險，直到接近了死亡，為了讓他能彌補到你們對我服侍不足之處。
Philippians,3,1,弟兄們啊！我還有話說，你們慣常要在主裡喜樂！我再向你們去寫那些相同的事，於我並不厭倦煩擾，但是對你們卻是安穩妥當。
Philippians,3,2,你們要持續提防那些犬類，要不斷提防那些邪惡的工人，要一直提防割損身體的人（「提防」x 3次，強調嚴肅性和迫切性）。
Philippians,3,3,其實，我們才正是真受割禮的人：我們靠  神的靈持續事奉，而且，以基督耶穌不斷誇耀，並一直不倚靠肉體。
Philippians,3,4,雖然我（「我」x 2次，強調意：「我保羅，…更勝於…我那些…」）也對倚靠肉體正享有信心。若任何人一直自以為他已經可以倚靠肉體，我（同上）自己更加可以：
Philippians,3,5,論割禮，我是出生後第八天受的；出身自以色列民族、便雅憫支派，是希伯來人中的希伯來人。就律法來說，我是法利賽人；
Philippians,3,6,按熱心來說，我一直迫害教會；按著律法上的義來說，我已成了無可指摘的。
Philippians,3,7,反而，我從前曾習慣以為（不完美時態，表達一種多年的行徑）那些是對我那些眾益處的事，我如今為了基督的緣故，都已成了虧損。
Philippians,3,8,不但如此，因我對主基督耶穌的認識一直高超過所有，我甚至把那些所有都持續視作虧損。為了祂的緣故，我遭受到所有損失，我也都慣常視之為眾垃圾，為了讓我可以賺得基督：
Philippians,3,9,而且，讓我可以被顯出來實在是（過去時態被動語態假設語氣）在祂裡面，不是自己靠著律法而正在有的義；反而是因信基督而得的義，就是基於信心，從  神而來的義，
Philippians,3,10,去體驗到基督——就是去體驗到祂復活的大能，以及在祂所受的苦上有份，得以效法出祂的死來；
Philippians,3,11,或許，我可以從眾死人中達到復活。
Philippians,3,12,這不是說我得著了，或者我已經完全了；而是我不斷竭力追求，或許甚至我可以抓住那在當中我曾被基督耶穌拿獲的。
Philippians,3,13,弟兄們啊！我不是正在認為我自己已經得著；但一件事，就是我一直忘記那些在背後的，持續奮力向那些在前頭的邁進，
Philippians,3,14,向著目標持續奮勇直奔，為要得著  神在基督耶穌裡召我往上去得的獎賞。
Philippians,3,15,所以，我們所有成熟的人能持守著這種取態；且若你們在甚麼事上一直持定其他的想法，  神也將必會把這事啟示你們。
Philippians,3,16,無論如何（保羅書信常用來強調最基要點），我們達到了甚麼程度，就去按這個相應的標準而行。
Philippians,3,17,弟兄們啊！你們要慣常成為我一同的效法者，你們也要持續留意那些如此行事為人的，正如你們正享有我們的榜樣而行的人一樣。
Philippians,3,18,因為我從前向來屢次告訴你們，而現在我甚至（複合名詞）不斷憂傷地哀哭（指保羅情緒非常激動）告訴著你們，許多人一直行事為人是基督十字架那些眾仇敵，
Philippians,3,19,他們的結局正是滅亡，他們的  神就是自己的肚腹，他們以自己的羞辱為榮耀，他們總在思念那些地上的事。
Philippians,3,20,至於我們呢、卻不一樣，因為我們是那天上存在著的公民，而且我們持續熱切等候這位救主就是主耶穌基督，從那天上降臨。
Philippians,3,21,祂甚至要按著祂那可以能夠使所有萬物順服出祂來之那運行的大能，祂將來必會把我們卑賤的身體變得與祂榮耀的身體相似。
Philippians,4,1,因此，我所親愛和所渴望的弟兄們啊！我的喜樂與冠冕啊！我親愛的諸位啊（注意：一節裡卻出現6次呼格語氣的表達）！你們要持續這樣在主裡站穩！
Philippians,4,2,我正在勸友阿蝶，我也正在勸循都基，在主裡去思量那相同的協作。
Philippians,4,3,誠然，我真心同負一軛的協作夥伴啊！我也持續求你自己要持續幫助她們，她們曾在這福音工作上與我、連同革利免以及我那些其餘的同工們一同努力奮鬥過；他們這些名字都正在生命冊上。
Philippians,4,4,你們總是要在主裡持續喜樂。我正再次說著：「你們要慣常喜樂」；
Philippians,4,5,你們那謙和要讓所有人得知到。主正臨近。
Philippians,4,6,你們無需要一直為任何事情憂慮；反而，要在每一件事上、藉著禱告和祈求、連同感謝，讓你們的需要慣常被  神知道。
Philippians,4,7,這樣，屬乎  神而人能享有的平安，就是那持續超越每一個人心意的，將必會在基督耶穌裡守護你們的心思意念。
Philippians,4,8,最後，弟兄們啊！所有真實的、配受敬重的、真誠正直的、純潔的、可愛的、高尚亮麗的，若有甚麼美德、或和有誰值得稱許，這些事你們都要持續思量；
Philippians,4,9,而且，你們曾在我身上所學習到及領受到、與聽見過和看見過的，這些事你們都要持續實踐；那麼，這位平安的  神將必會與你們同在。
Philippians,4,10,如今，我這時在主裡正是極大地喜樂（書信過去時態），因為你們那曾為我思念的心到這時候又再次發旺起來了；在這方面，你們從前向來也思念我；但只是曾習慣缺乏機會表示出來。
Philippians,4,11,我不是因為意有所指「缺乏」而說著的；至於我呢、事實上，我已經學會了：「無論我正在身處於何種景況，都可以享有知足。」
Philippians,4,12,我又一直知道怎樣去面對身陷貧困的日子，我且慣常知道如何去樂享豐裕的時光；在每一件事情之內和在所有處境當中，我都已蒙啟迪得秘訣：既可以得享飽足，又來遭受饑餓，既可以坐擁富足，又去承受缺乏。
Philippians,4,13,憑著那位賦予我能力的，我一直都力足誇勝所有處境。
Philippians,4,14,然而，你們已經分擔了我的患難，你們作得很好。
Philippians,4,15,如今，眾腓立比人啊！事實上，你們自己慣常知道，在我傳福音的初期，當我離開了馬其頓的時候，除了你們以外，沒有任何一間教會為了饋贈和接受的事（指因腓立比眾人對保羅單向的資助）分擔過。
Philippians,4,16,因為甚至當我在帖撒羅尼迦的時候，你們也曾一次又兩次為了我的需要遣贈過來。
Philippians,4,17,我不持續殷切地求餽贈，反而是一直力求使你們的果子不斷激增（指複式利率生息回報），歸入你們的賬上。
Philippians,4,18,如今，你們所有的禮物，我正都全部收到，且正是豐盈滿溢；我從以巴弗提已收到了你們那些芬芳香氣之餽贈、  神所接納所欣悅的祭物，而我已蒙補足。
Philippians,4,19,而且，我的  神將必會在基督耶穌裡，按照祂榮耀之豐富，使你們每一樣需用都豐盈充溢。
Philippians,4,20,如今，榮耀正是屬乎我們的父和我們的 神（榮耀正是神的基本屬性，不用人為神「求」才有），直到永永遠遠！阿們。
Philippians,4,21,請你們代我問候過在基督耶穌裡的每一位聖徒安來。那些與我在一起的弟兄們正在問候你們。
Philippians,4,22,那些所有的聖徒們，尤其是那些來自凱撒家裡的眾人也都正在問候你們。
Philippians,4,23,主耶穌基督的恩惠正是與你們的靈同在！
Colossians,1,1,保羅，奉  神的旨意作基督耶穌的一位使徒，連同提摩太這位弟兄，
Colossians,1,2,寫信給在歌羅西的聖徒們和在基督裡眾忠信的弟兄們。願恩典臨到你們，平安從  神我們的父歸予你們！
Colossians,1,3,我們持續為你們禱告時，總是不住感謝  神我們主耶穌基督的父，
Colossians,1,4,因為我們已聽見了你們在基督耶穌裡的信心，以及你們正享有對所有聖徒們的愛心。
Colossians,1,5,都因那給你們持續保留在那些眾天上的盼望而生的。這盼望就是你們從前在福音真理之道中所聽見過的。
Colossians,1,6,這福音持續來到（現在時態分詞擬人法）你們那裡，也正如在世界每一個角落之內自己不斷結果子，而且一直得到增長，就像你們曾聽見過福音，從那天起在真理裡面真正領悟到  神的恩惠一樣。
Colossians,1,7,正如你們從我們親愛的、同作僕人的以巴弗身上所學到的。他為你們（有古抄本作：「我們」）正是基督忠信的僕役，
Colossians,1,8,事實上，把你們在聖靈裡的愛心告訴了我們就是他。
Colossians,1,9,正因如此，自從聽得見的那天起，我們自己也沒有停止為你們持續禱告和不住祈求，為的是讓你們藉著每一樣屬靈的智慧和領悟力，能得以充滿起『對  神旨意的認識』來，
Colossians,1,10,好讓你們行—出來與主相稱，達致每一件事討主喜悅；在每一樣善行上持續結果子，而且，對  神的認識持續得到增長。
Colossians,1,11,照著祂榮耀之權能，在每一鼓力量裡你們總被變為剛強，每一件事都達到堅忍和忍耐，以及懷著喜樂的心，
Colossians,1,12,常常感謝父，就是那位使你們達得到資格，分享那些聖徒們在光明中的基業。
Colossians,1,13,祂拯救了我們脫離黑暗的權勢，而且把我們遷入到祂所愛的那個兒子的國度裡；
Colossians,1,14,在祂裡面我們正享有這救贖（動詞為現在時態，“we have redemption”），罪惡之赦免。
